price,freight_value,payment_type,payment_value,customer_state,mes_compra
79.99,13.16,voucher,12.74,BA,5
89.99,15.39,boleto,105.38,RJ,2
79.99,8.91,credit_card,88.9,SP,5
79.99,23.28,credit_card,103.27,RN,6
79.99,185.73,boleto,1501.45,BA,5
1050.0,185.73,boleto,1501.45,BA,5
79.99,18.66,credit_card,98.65,GO,8
89.99,9.44,credit_card,99.43,SP,2
89.99,9.44,debit_card,99.43,SP,1
89.99,16.39,credit_card,106.38,MG,2
79.99,13.67,credit_card,93.66,MG,5
79.99,8.91,boleto,88.9,SP,3
79.99,8.91,credit_card,88.9,SP,3
79.99,8.91,credit_card,88.9,SP,3
79.99,15.38,credit_card,95.37,RJ,4
89.99,16.39,credit_card,106.38,GO,2
89.99,19.17,credit_card,109.16,TO,2
79.99,16.53,boleto,96.52,MG,3
89.99,27.17,credit_card,117.16,CE,2
89.99,19.6,credit_card,109.59,RS,3
79.99,7.82,boleto,87.81,SP,8
79.99,19.17,credit_card,99.16,CE,4
79.99,15.38,credit_card,95.37,MG,4
89.99,9.44,boleto,198.86,SP,1
89.99,9.44,boleto,198.86,SP,1
79.99,18.17,credit_card,98.16,SC,4
89.99,9.44,credit_card,99.43,SP,1
79.99,18.66,credit_card,98.65,MG,7
79.99,8.91,boleto,88.9,SP,3
79.99,9.26,credit_card,89.25,RJ,5
79.99,8.91,credit_card,88.9,SP,3
89.99,8.98,credit_card,98.97,SP,3
79.99,16.45,boleto,96.44,BA,4
79.99,10.94,credit_card,90.93,ES,5
79.99,8.72,credit_card,88.71,SP,6
79.99,8.91,credit_card,88.9,SP,4
89.99,15.39,voucher,105.38,RJ,2
79.99,18.66,credit_card,98.65,SC,7
79.99,10.94,credit_card,90.93,MG,5
79.99,8.91,credit_card,88.9,SP,4
79.99,13.16,credit_card,93.15,BA,5
79.99,13.92,credit_card,93.91,SP,3
79.99,15.38,credit_card,95.37,PR,3
79.99,38.99,credit_card,118.98,PE,8
89.99,12.97,credit_card,102.96,SP,1
89.99,9.44,credit_card,99.43,SP,1
89.99,15.39,debit_card,105.38,PR,1
79.99,7.82,credit_card,87.81,SP,7
89.99,9.44,credit_card,99.43,SP,3
89.9,0.0,debit_card,89.9,SP,8
89.99,15.39,credit_card,105.38,PR,1
89.99,16.39,credit_card,106.38,RS,2
79.99,7.82,credit_card,87.81,SP,8
79.99,18.66,credit_card,98.65,SC,7
89.99,12.97,boleto,102.96,SP,2
79.99,7.42,boleto,87.41,SP,5
89.99,8.98,credit_card,98.97,SP,3
79.99,10.36,credit_card,90.35,BA,5
89.99,16.39,credit_card,106.38,SC,1
79.99,7.82,credit_card,87.81,SP,7
89.99,15.39,credit_card,105.38,RJ,1
79.99,15.66,credit_card,95.65,RJ,6
89.99,12.97,credit_card,102.96,SP,2
89.9,5.82,credit_card,95.72,RS,8
79.99,18.66,credit_card,98.65,RJ,6
89.99,16.39,boleto,106.38,RJ,2
79.99,18.17,boleto,98.16,GO,4
79.99,8.91,credit_card,88.9,SP,5
79.99,8.72,credit_card,88.71,SP,6
79.99,7.82,credit_card,87.81,SP,7
79.99,18.66,credit_card,98.65,MG,7
79.99,11.57,credit_card,91.56,SC,4
79.99,13.22,credit_card,93.21,SP,6
79.99,22.97,credit_card,102.96,AL,4
89.99,15.39,credit_card,105.38,MG,2
89.99,27.17,credit_card,117.16,CE,1
79.99,8.32,boleto,88.31,SP,6
89.99,12.97,credit_card,102.96,SP,2
89.99,16.39,boleto,106.38,RS,1
79.99,10.94,boleto,90.93,ES,5
79.99,37.47,credit_card,117.46,CE,7
89.99,15.39,credit_card,105.38,SC,2
89.99,15.39,credit_card,105.38,PR,1
79.99,18.66,credit_card,98.65,MG,7
79.99,7.82,boleto,87.81,SP,8
79.99,9.26,boleto,89.25,RJ,5
89.99,15.39,boleto,105.38,RJ,1
79.99,13.22,boleto,93.21,SP,7
79.99,13.67,boleto,93.66,RS,4
79.99,15.38,credit_card,95.37,RS,3
79.99,15.44,credit_card,95.43,RJ,6
89.99,15.39,credit_card,115.42,MG,2
79.99,9.75,boleto,89.74,SP,4
89.99,9.44,credit_card,99.43,SP,2
79.99,9.75,credit_card,89.74,SP,5
89.99,15.39,credit_card,105.38,RJ,1
79.99,17.27,credit_card,97.26,BA,6
79.99,8.91,credit_card,88.9,SP,3
79.99,8.32,credit_card,88.31,SP,6
89.99,15.39,credit_card,105.38,RS,3
89.99,18.2,credit_card,108.19,BA,1
89.99,16.39,credit_card,106.38,MG,1
79.99,18.66,credit_card,98.65,RJ,6
58.99,13.49,boleto,72.48,SP,3
58.99,37.96,debit_card,96.95,MA,1
58.99,11.73,credit_card,70.72,SP,2
58.99,16.73,boleto,75.72,RJ,3
58.99,7.67,boleto,66.66,SP,6
58.99,15.51,boleto,74.5,GO,8
58.99,13.49,credit_card,72.48,SP,4
58.99,13.49,boleto,72.48,SP,3
58.99,11.15,boleto,70.14,SP,4
58.99,24.96,credit_card,83.95,SE,2
58.99,16.73,credit_card,75.72,DF,4
58.99,11.15,credit_card,70.14,SP,3
58.99,11.15,boleto,70.14,SP,3
58.99,11.15,credit_card,70.14,SP,3
58.99,16.66,credit_card,75.65,RJ,2
58.99,22.99,debit_card,81.98,MG,3
58.99,17.66,credit_card,76.65,RS,2
58.99,17.66,credit_card,76.65,RS,2
58.99,16.73,credit_card,75.72,RJ,4
58.99,17.66,credit_card,76.65,MG,2
58.99,11.73,credit_card,70.72,SP,2
58.99,28.81,credit_card,175.6,CE,2
58.99,28.81,credit_card,175.6,CE,2
58.99,7.67,debit_card,66.66,SP,7
58.99,24.96,credit_card,83.95,PB,1
58.99,7.67,credit_card,66.66,SP,6
58.99,17.99,credit_card,76.98,MG,3
58.99,13.07,boleto,72.06,SP,6
58.99,7.67,debit_card,66.66,SP,8
58.99,17.34,boleto,76.33,BA,6
58.99,15.51,debit_card,74.5,MG,6
58.99,28.81,credit_card,87.8,PA,2
58.99,28.81,credit_card,87.8,PA,2
58.99,21.38,credit_card,80.37,PR,4
58.99,11.73,credit_card,70.72,SP,1
58.99,10.0,credit_card,68.99,SP,5
58.99,11.73,boleto,70.72,SP,1
58.99,37.96,credit_card,96.95,PB,1
58.99,12.59,boleto,71.58,RJ,4
58.99,11.73,boleto,70.72,SP,1
58.99,13.07,debit_card,72.06,SP,8
58.99,11.15,credit_card,70.14,SP,3
58.99,22.99,boleto,81.98,RS,3
58.99,10.15,credit_card,69.14,SP,5
58.99,10.15,credit_card,69.14,SP,5
58.99,21.38,boleto,80.37,RS,4
58.99,17.66,credit_card,76.65,RJ,2
58.99,19.0,credit_card,155.98,BA,4
58.99,19.0,credit_card,155.98,BA,4
58.99,16.73,boleto,75.72,DF,4
58.99,7.67,credit_card,66.66,SP,7
58.99,17.66,credit_card,76.65,GO,2
58.99,20.81,credit_card,79.8,PA,2
58.99,13.43,credit_card,72.42,SP,2
58.99,37.32,credit_card,96.31,PE,6
58.99,11.15,credit_card,70.14,SP,4
58.99,7.39,debit_card,66.38,SP,5
49.99,7.61,credit_card,57.6,SP,8
49.99,22.85,boleto,72.84,MA,3
49.99,18.23,boleto,68.22,RS,3
49.99,15.23,credit_card,65.22,RJ,3
49.99,18.45,boleto,68.44,RJ,7
56.99,17.68,credit_card,149.34,PA,2
56.99,17.68,credit_card,149.34,PA,2
56.99,17.68,credit_card,149.34,PA,2
56.99,17.68,credit_card,149.34,PA,2
49.99,19.26,credit_card,69.25,CE,7
49.99,8.29,credit_card,58.28,SP,3
49.99,7.61,credit_card,57.6,SP,8
56.99,15.15,credit_card,72.14,PR,1
49.99,8.29,credit_card,58.28,SP,3
49.99,18.45,boleto,68.44,RJ,7
56.99,8.72,credit_card,65.71,SP,2
56.99,8.72,boleto,65.71,SP,1
56.99,11.9,credit_card,68.89,SP,1
56.99,14.15,credit_card,71.14,PR,1
49.99,7.61,credit_card,57.6,SP,7
49.99,15.23,credit_card,65.22,MG,3
49.99,18.45,credit_card,68.44,MG,7
49.99,19.04,boleto,69.03,PE,3
56.99,8.72,boleto,65.71,SP,1
49.99,8.29,credit_card,58.28,SP,3
56.99,15.15,boleto,72.14,MG,3
56.99,14.15,credit_card,71.14,RS,1
49.99,8.29,credit_card,58.28,SP,4
49.99,18.23,credit_card,68.22,MG,3
49.99,18.45,credit_card,55.64,GO,8
49.99,18.45,voucher,12.8,GO,8
56.99,11.9,credit_card,68.89,SP,1
49.99,18.23,credit_card,68.22,MG,3
49.99,15.23,credit_card,65.22,RJ,3
49.99,15.23,credit_card,65.22,GO,3
49.99,19.04,credit_card,69.03,PA,4
56.99,16.84,credit_card,73.83,MT,1
56.99,11.9,voucher,68.89,SP,1
49.99,7.61,credit_card,57.6,SP,7
49.99,15.23,credit_card,65.22,RJ,3
56.99,14.15,credit_card,71.14,PR,2
49.99,7.61,credit_card,57.6,SP,7
56.99,8.72,credit_card,65.71,SP,1
49.99,15.45,credit_card,65.44,RJ,8
56.99,25.68,boleto,82.67,PA,1
56.99,15.15,credit_card,72.14,RJ,1
54.99,12.82,credit_card,67.81,SP,3
54.9,18.26,credit_card,73.16,RS,4
59.99,16.67,credit_card,76.66,GO,3
59.99,23.0,credit_card,82.99,SC,3
59.99,22.48,credit_card,82.47,CE,4
59.99,28.82,credit_card,88.81,PE,1
59.99,23.0,credit_card,82.99,RS,3
59.99,27.15,credit_card,87.14,BA,4
59.99,17.67,credit_card,77.66,RJ,2
59.99,8.88,credit_card,68.87,SP,5
59.99,16.67,credit_card,153.32,GO,1
59.99,16.67,credit_card,153.32,GO,1
59.99,17.67,credit_card,77.66,GO,2
59.99,19.61,credit_card,79.6,SC,7
59.99,26.97,credit_card,86.96,MA,5
56.99,8.72,credit_card,65.71,SP,2
56.99,15.84,voucher,72.83,BA,2
56.99,15.15,credit_card,72.14,RJ,2
56.99,8.72,boleto,65.71,SP,1
56.99,12.84,credit_card,69.83,SP,3
54.99,17.09,boleto,72.08,BA,6
56.99,8.72,credit_card,65.71,SP,2
56.99,8.72,credit_card,65.71,SP,2
56.99,8.72,boleto,65.71,SP,2
23.99,14.16,credit_card,38.15,DF,3
23.99,15.23,credit_card,39.22,PR,3
23.99,15.23,credit_card,39.22,RJ,3
23.99,7.78,credit_card,31.77,SP,1
23.99,16.95,credit_card,40.94,ES,3
23.99,15.27,boleto,39.26,SC,6
23.99,15.1,credit_card,39.09,RS,2
23.99,15.1,credit_card,39.09,PR,1
23.99,7.78,credit_card,31.77,SP,1
23.99,14.1,credit_card,38.09,RJ,1
23.99,14.1,credit_card,38.09,RS,1
23.99,22.89,credit_card,46.88,RO,7
23.99,14.1,credit_card,38.09,SC,2
23.99,7.78,credit_card,31.77,SP,1
23.99,15.27,credit_card,39.26,RJ,6
23.99,7.78,credit_card,31.77,SP,3
23.99,7.78,credit_card,31.77,SP,2
23.99,15.27,credit_card,39.26,DF,8
23.99,14.1,credit_card,38.09,RJ,1
23.99,7.39,credit_card,5.15,SP,5
23.99,7.39,voucher,26.23,SP,5
23.99,7.78,credit_card,31.77,SP,2
23.99,25.63,credit_card,49.62,CE,2
23.99,25.63,credit_card,49.62,CE,2
23.99,15.1,credit_card,39.09,MS,2
23.99,15.1,credit_card,39.09,MS,2
23.99,7.39,credit_card,31.38,SP,5
23.99,7.78,credit_card,31.77,SP,1
23.99,15.79,boleto,39.78,BA,2
23.99,16.79,credit_card,40.78,BA,1
23.99,14.16,credit_card,38.15,RS,3
23.99,7.78,debit_card,31.77,SP,2
23.99,15.1,boleto,39.09,PR,2
23.99,7.39,boleto,31.38,SP,5
23.99,14.1,credit_card,38.09,RJ,2
23.99,18.23,credit_card,42.22,RS,3
23.99,12.79,boleto,36.78,MG,5
23.99,18.27,credit_card,42.26,MG,7
23.99,7.78,credit_card,31.77,SP,1
23.99,7.39,credit_card,31.38,SP,5
23.99,18.27,credit_card,42.26,MG,6
23.99,7.78,credit_card,31.77,SP,1
23.99,15.27,boleto,39.26,DF,7
23.99,7.78,credit_card,31.77,SP,1
23.99,7.78,boleto,31.77,SP,2
23.99,11.85,boleto,35.84,SP,1
23.99,15.1,credit_card,39.09,RJ,1
23.99,18.27,credit_card,42.26,PR,8
23.99,7.78,credit_card,31.77,SP,2
23.99,7.78,boleto,31.77,SP,1
23.99,12.79,credit_card,36.78,SP,5
23.99,14.1,credit_card,38.09,SC,2
23.99,7.78,boleto,31.77,SP,1
23.99,14.1,credit_card,38.09,PR,1
23.99,15.1,credit_card,39.09,RS,1
23.99,11.85,boleto,35.84,MG,3
23.99,14.1,credit_card,38.09,MG,1
23.99,7.78,credit_card,31.77,SP,2
23.99,7.78,credit_card,31.77,SP,2
54.99,15.26,boleto,70.25,SC,4
56.99,8.72,credit_card,65.71,SP,1
54.99,8.29,credit_card,126.56,SP,4
54.99,8.29,credit_card,126.56,SP,4
84.99,19.13,credit_card,104.12,PE,2
84.99,19.56,credit_card,104.55,RJ,3
84.99,9.41,credit_card,94.4,SP,1
84.99,16.35,credit_card,101.34,SC,1
84.99,20.64,voucher,105.63,PA,6
84.99,16.35,boleto,101.34,SC,2
84.99,16.35,credit_card,101.34,SC,2
84.99,27.13,credit_card,112.12,TO,1
84.99,15.35,credit_card,100.34,DF,1
84.99,16.35,credit_card,101.34,PR,1
84.99,12.93,boleto,97.92,SP,1
84.99,9.41,boleto,94.4,SP,2
84.99,8.95,credit_card,93.94,SP,3
84.99,19.13,credit_card,104.12,CE,2
84.99,15.35,boleto,100.34,DF,2
84.99,15.35,boleto,100.34,PR,1
84.99,19.13,credit_card,104.12,CE,1
84.99,15.35,credit_card,100.34,DF,1
84.99,15.35,credit_card,100.34,DF,1
84.99,23.52,credit_card,108.51,MT,6
84.99,16.35,boleto,101.34,GO,3
84.99,22.91,boleto,107.9,MA,1
84.99,12.93,credit_card,97.92,SP,1
84.99,15.35,credit_card,100.34,GO,2
84.99,24.72,credit_card,7.32,PI,3
84.99,24.72,voucher,102.39,PI,3
84.99,20.64,voucher,105.63,PE,3
56.99,8.72,credit_card,65.71,SP,1
56.99,14.15,credit_card,71.14,RJ,3
56.99,15.15,credit_card,72.14,MS,2
56.99,15.15,credit_card,72.14,MG,1
56.99,14.15,credit_card,71.14,RJ,1
54.99,8.29,credit_card,63.28,SP,3
54.99,8.29,boleto,63.28,SP,4
54.99,12.82,credit_card,67.81,SP,4
54.99,18.26,credit_card,73.25,PR,3
56.99,14.15,boleto,71.14,RJ,1
56.99,14.15,boleto,71.14,RJ,1
56.99,16.84,voucher,65.18,BA,1
56.99,16.84,credit_card,8.65,BA,1
54.99,8.29,voucher,63.28,SP,3
56.99,8.72,credit_card,65.71,SP,1
56.99,8.72,boleto,65.71,SP,2
59.99,15.3,boleto,75.29,DF,4
59.99,8.29,credit_card,68.28,SP,5
79.99,8.75,credit_card,88.74,SP,2
59.99,8.29,credit_card,68.28,SP,4
6.0,7.39,boleto,13.39,SP,5
6.0,7.39,credit_card,13.39,SP,5
49.99,7.39,credit_card,57.38,SP,5
57.99,11.15,credit_card,69.14,SP,5
57.99,11.15,credit_card,69.14,SP,5
57.99,11.15,boleto,69.14,SP,5
57.99,22.99,credit_card,80.98,MS,5
57.99,11.15,boleto,69.14,SP,5
57.99,11.15,credit_card,69.14,SP,5
229.99,34.09,credit_card,264.08,DF,8
39.99,7.39,credit_card,47.38,SP,3
39.99,1.1,credit_card,224.97,RJ,4
59.9,22.04,credit_card,224.97,RJ,4
79.9,22.04,credit_card,224.97,RJ,4
39.99,19.95,voucher,59.94,SP,3
39.99,11.85,credit_card,51.84,SP,2
44.99,18.23,credit_card,63.22,RJ,3
56.99,14.15,voucher,71.14,RJ,1
44.99,19.95,credit_card,64.94,SP,3
44.99,19.04,credit_card,64.03,CE,3
56.99,14.15,boleto,71.14,DF,2
56.99,14.15,boleto,71.14,DF,2
39.99,18.23,credit_card,58.22,GO,5
39.99,7.54,credit_card,47.53,SP,8
84.99,18.7,credit_card,103.69,MG,7
84.99,7.86,credit_card,92.85,SP,7
99.99,8.89,credit_card,108.88,SP,2
99.99,8.89,credit_card,108.88,SP,2
29.99,7.78,credit_card,37.77,SP,1
96.99,37.59,credit_card,134.58,CE,8
96.99,13.34,boleto,110.33,SP,8
96.99,7.94,credit_card,104.93,SP,8
96.99,7.94,boleto,104.93,SP,7
96.99,7.94,credit_card,104.93,SP,8
108.0,15.64,boleto,123.64,SP,4
108.0,21.51,credit_card,574.0,PB,3
326.16,118.33,credit_card,574.0,PB,3
108.0,12.89,boleto,120.89,PR,2
108.0,20.04,credit_card,227.05,SP,4
92.0,7.01,credit_card,227.05,SP,4
108.0,15.51,boleto,123.51,SP,1
114.9,15.68,credit_card,130.58,SP,5
94.99,15.41,credit_card,110.4,MG,3
94.99,15.41,boleto,110.4,MG,2
94.99,8.86,debit_card,103.85,SP,3
45.0,12.98,credit_card,57.98,SP,7
80.0,51.28,credit_card,131.28,RN,6
80.0,7.43,credit_card,87.43,SP,3
80.0,15.31,credit_card,22.62,RJ,1
80.0,15.31,voucher,72.69,RJ,1
35.0,22.85,voucher,37.57,AL,4
35.0,22.85,voucher,20.28,AL,4
35.0,7.78,credit_card,85.56,SP,2
35.0,7.78,credit_card,85.56,SP,2
31.99,15.23,voucher,21.06,RJ,5
31.99,15.23,credit_card,26.16,RJ,5
35.0,7.78,credit_card,42.78,SP,2
35.0,7.39,boleto,42.39,SP,3
35.0,15.35,credit_card,50.35,RJ,8
35.0,7.51,credit_card,42.51,SP,7
35.0,10.15,credit_card,108.59,SP,1
49.9,13.54,credit_card,108.59,SP,1
74.0,23.32,credit_card,97.32,RJ,7
79.9,14.65,credit_card,94.55,SP,5
79.9,23.14,credit_card,103.04,MG,6
79.9,23.36,credit_card,103.26,DF,7
74.0,23.32,credit_card,97.32,MG,8
86.9,16.24,boleto,103.14,SP,2
84.0,17.5,credit_card,101.5,SP,5
86.9,21.1,credit_card,108.0,GO,2
79.9,23.14,credit_card,103.04,MG,6
79.9,13.0,credit_card,92.9,SP,5
86.9,21.1,voucher,108.0,DF,2
79.9,14.65,credit_card,94.55,SP,6
86.9,17.5,credit_card,104.4,SP,5
74.0,14.83,debit_card,88.83,SP,7
86.9,16.24,voucher,103.14,SP,2
86.9,16.24,credit_card,103.14,SP,2
79.9,23.36,credit_card,309.78,MG,6
79.9,23.36,credit_card,309.78,MG,6
79.9,23.36,credit_card,309.78,MG,6
86.9,15.57,credit_card,243.51,MG,1
109.9,31.14,credit_card,243.51,MG,1
86.9,17.52,credit_card,104.42,SP,3
86.9,21.1,credit_card,108.0,RJ,2
86.9,14.0,credit_card,100.9,SP,2
74.0,14.83,credit_card,88.83,SP,8
79.9,23.36,credit_card,103.26,RJ,7
79.9,42.07,credit_card,206.08,RJ,6
79.9,4.21,credit_card,206.08,RJ,6
86.9,21.1,credit_card,108.0,RS,1
86.9,3.38,voucher,47.86,RJ,1
86.9,3.38,voucher,22.47,RJ,1
86.9,3.38,voucher,47.75,RJ,1
86.9,3.38,voucher,18.85,RJ,1
86.9,3.38,voucher,35.17,RJ,1
48.0,33.82,voucher,47.86,RJ,1
48.0,33.82,voucher,22.47,RJ,1
48.0,33.82,voucher,47.75,RJ,1
48.0,33.82,voucher,18.85,RJ,1
48.0,33.82,voucher,35.17,RJ,1
74.0,14.83,boleto,88.83,SP,7
84.0,17.5,voucher,101.5,SP,5
86.9,21.1,boleto,108.0,GO,2
79.9,13.0,credit_card,92.9,SP,5
79.9,57.33,credit_card,137.23,AL,6
84.0,10.67,boleto,94.67,MG,5
86.9,21.1,credit_card,108.0,SC,3
79.9,14.87,credit_card,94.77,SP,7
86.9,20.5,boleto,237.8,SP,5
109.9,20.5,boleto,237.8,SP,5
86.9,21.1,credit_card,108.0,RJ,1
86.9,21.1,credit_card,108.0,RJ,2
86.9,21.1,boleto,108.0,MG,1
84.0,22.3,boleto,106.3,BA,5
86.9,43.02,credit_card,129.92,RO,1
79.9,23.36,credit_card,103.26,MG,7
86.9,17.52,credit_card,104.42,SP,3
74.0,14.83,boleto,177.66,SP,8
74.0,14.83,boleto,177.66,SP,8
86.9,5.59,credit_card,221.93,BA,1
73.5,55.94,credit_card,221.93,BA,1
86.9,21.1,credit_card,108.0,SC,3
74.0,14.83,credit_card,88.83,SP,8
86.9,16.24,credit_card,103.14,SP,1
84.0,17.5,voucher,94.6,SP,5
84.0,17.5,credit_card,6.9,SP,5
86.9,24.82,credit_card,111.72,RS,3
86.9,17.52,boleto,104.42,SP,3
84.0,26.67,credit_card,110.67,RS,5
79.9,23.36,credit_card,206.52,RS,7
79.9,23.36,credit_card,206.52,RS,7
79.9,23.36,credit_card,20.93,RJ,6
79.9,23.36,voucher,82.33,RJ,6
79.9,27.03,credit_card,189.53,SP,6
79.9,2.7,credit_card,189.53,SP,6
86.9,17.52,credit_card,104.42,SP,3
84.0,23.79,credit_card,197.07,SP,5
86.9,2.38,credit_card,197.07,SP,5
86.9,24.82,credit_card,111.72,RS,3
86.9,24.82,boleto,111.72,MG,3
86.9,16.24,credit_card,103.14,SP,2
84.0,13.03,credit_card,97.03,SP,5
86.9,26.69,credit_card,113.59,MG,5
74.0,14.83,credit_card,88.83,SP,8
79.9,14.87,credit_card,94.77,SP,6
84.0,10.67,credit_card,94.67,RJ,5
84.0,13.03,credit_card,97.03,SP,5
79.9,14.87,credit_card,94.77,SP,6
79.9,14.87,credit_card,94.77,SP,6
86.9,16.29,boleto,103.19,SP,3
86.9,21.1,boleto,108.0,MG,2
86.9,22.33,credit_card,293.89,RJ,3
122.9,22.32,credit_card,293.89,RJ,3
86.9,16.24,credit_card,103.14,SP,2
86.9,29.28,credit_card,206.01,SP,3
86.9,2.93,credit_card,206.01,SP,3
86.9,21.1,credit_card,108.0,MG,2
86.9,16.29,credit_card,103.19,SP,3
86.9,16.24,credit_card,103.14,SP,2
79.9,14.87,credit_card,94.77,SP,6
79.9,14.87,credit_card,94.77,SP,6
86.9,24.82,boleto,111.72,RJ,4
86.9,16.24,credit_card,103.14,SP,3
84.0,21.02,credit_card,316.4,SP,5
107.9,21.02,credit_card,316.4,SP,5
78.25,4.21,credit_card,316.4,SP,5
86.9,16.24,credit_card,103.14,SP,1
79.9,23.36,voucher,103.26,RJ,6
86.9,28.1,credit_card,230.52,SP,2
109.9,5.62,credit_card,230.52,SP,2
86.9,21.1,voucher,99.65,SC,2
86.9,21.1,credit_card,8.35,SC,2
86.9,33.06,credit_card,119.96,CE,1
79.9,14.87,boleto,94.77,SP,6
86.9,16.24,credit_card,103.14,SP,2
86.9,21.1,credit_card,108.0,RJ,1
86.9,16.29,boleto,103.19,SP,3
79.9,14.87,boleto,94.77,SP,6
86.9,16.24,voucher,15.09,SP,2
86.9,16.24,voucher,47.26,SP,2
86.9,16.24,voucher,6.03,SP,2
86.9,16.24,credit_card,34.76,SP,2
86.9,21.1,credit_card,108.0,RS,1
86.9,17.52,credit_card,104.42,SP,5
86.9,21.1,credit_card,108.0,PR,2
79.9,14.87,credit_card,94.77,SP,6
86.9,21.1,boleto,108.0,SC,1
86.9,21.1,boleto,108.0,SC,1
86.9,16.24,voucher,103.14,SP,1
79.9,14.65,credit_card,94.55,SP,6
86.9,33.06,credit_card,119.96,CE,2
79.9,34.0,credit_card,349.4,MG,6
79.9,34.0,credit_card,349.4,MG,6
119.9,1.7,credit_card,349.4,MG,6
79.9,23.14,credit_card,103.04,MG,5
84.0,17.5,credit_card,101.5,SP,5
86.9,16.24,boleto,103.14,SP,1
84.0,26.67,credit_card,110.67,RJ,5
84.0,7.0,credit_card,91.0,SP,5
79.9,14.87,credit_card,94.77,SP,7
86.9,21.1,credit_card,108.0,RJ,1
84.0,12.5,credit_card,96.5,BA,5
74.0,23.32,credit_card,97.32,MG,8
79.9,13.0,credit_card,92.9,SP,5
86.9,16.24,credit_card,103.14,SP,1
86.9,19.95,credit_card,106.85,MG,3
86.9,16.24,credit_card,103.14,SP,2
84.0,10.67,credit_card,94.67,DF,5
86.9,16.24,credit_card,103.14,SP,2
86.9,16.24,boleto,103.14,SP,2
79.9,23.36,credit_card,103.26,PR,6
86.9,16.29,credit_card,103.19,SP,3
86.0,9.27,credit_card,95.27,RJ,4
83.79,5.88,credit_card,89.67,SP,4
83.79,10.93,credit_card,94.72,MT,4
83.79,9.27,credit_card,93.06,DF,5
83.79,5.88,credit_card,89.67,SP,4
86.0,20.86,credit_card,106.86,ES,4
92.0,17.89,credit_card,219.78,RJ,2
92.0,17.89,credit_card,219.78,RJ,2
92.0,13.66,debit_card,105.66,SP,2
87.28,6.53,credit_card,93.81,SP,5
84.9,23.39,credit_card,108.29,RJ,6
88.0,11.6,credit_card,99.6,MG,5
99.0,17.94,credit_card,116.94,MG,1
88.0,3.9,credit_card,230.81,SP,5
125.9,13.01,credit_card,230.81,SP,5
92.0,17.0,voucher,96.64,SP,2
92.0,17.0,voucher,12.36,SP,2
84.9,8.8,credit_card,194.13,SP,6
79.9,20.53,credit_card,194.13,SP,6
92.0,21.59,boleto,113.59,PR,4
84.9,9.24,credit_card,94.14,RJ,5
84.9,11.93,credit_card,96.83,SP,6
84.9,23.39,credit_card,108.29,RJ,7
92.0,11.6,credit_card,103.6,RJ,5
84.9,57.36,credit_card,142.26,PB,7
92.0,13.7,credit_card,105.7,SP,3
92.0,21.59,credit_card,113.59,RJ,4
84.9,14.9,credit_card,99.8,SP,7
92.0,17.89,credit_card,109.89,SC,2
84.9,23.39,credit_card,108.29,PR,7
92.0,11.6,credit_card,103.6,DF,5
84.9,4.41,credit_card,351.18,SP,8
79.9,10.29,credit_card,351.18,SP,8
48.0,14.71,credit_card,351.18,SP,8
79.57,29.4,credit_card,351.18,SP,8
99.0,17.94,credit_card,116.94,ES,1
92.0,17.89,credit_card,109.89,MG,2
84.9,14.9,credit_card,99.8,SP,7
84.9,23.39,voucher,108.29,RJ,6
92.0,14.73,credit_card,106.73,SP,3
92.0,17.89,credit_card,109.89,MG,2
84.9,23.17,credit_card,108.07,RJ,6
92.0,13.66,credit_card,105.66,SP,2
84.9,23.17,credit_card,108.07,RJ,6
84.9,5.84,credit_card,264.34,MG,6
132.76,40.84,credit_card,264.34,MG,6
99.0,13.71,credit_card,225.42,SP,1
99.0,13.71,credit_card,225.42,SP,1
99.0,17.94,debit_card,116.94,SC,1
88.0,16.24,boleto,208.48,MG,4
88.0,16.24,boleto,208.48,MG,4
92.0,13.66,credit_card,105.66,SP,1
99.0,17.94,credit_card,116.94,GO,1
88.0,10.3,boleto,98.3,SP,5
84.9,14.9,credit_card,99.8,SP,7
84.9,14.9,voucher,1.39,SP,7
84.9,14.9,credit_card,26.74,SP,7
84.9,14.9,voucher,71.67,SP,7
88.0,10.3,credit_card,98.3,SP,5
92.0,13.66,boleto,105.66,SP,2
84.9,14.9,debit_card,99.8,SP,6
84.9,14.9,voucher,99.8,SP,6
87.28,6.53,boleto,93.81,SP,5
99.0,17.94,boleto,116.94,ES,1
84.9,23.39,credit_card,108.29,MG,7
92.0,13.66,credit_card,105.66,SP,2
84.9,23.39,credit_card,108.29,RJ,6
84.9,23.39,boleto,108.29,MG,6
84.9,14.9,credit_card,99.8,SP,6
88.0,11.6,credit_card,14.12,MG,5
88.0,11.6,voucher,85.48,MG,5
92.0,13.7,credit_card,105.7,SP,4
99.0,13.71,credit_card,112.71,SP,1
92.0,21.59,boleto,113.59,RS,4
84.9,14.9,credit_card,99.8,SP,6
88.0,7.36,boleto,95.36,SP,5
92.0,13.7,credit_card,105.7,SP,4
88.0,10.3,credit_card,98.3,SP,5
92.0,17.89,credit_card,109.89,MG,2
92.0,13.66,credit_card,105.66,SP,2
92.0,13.7,credit_card,105.7,SP,3
84.9,6.52,credit_card,91.42,SP,5
84.9,14.9,credit_card,99.8,SP,7
88.0,10.3,credit_card,98.3,SP,4
99.0,17.94,credit_card,116.94,DF,1
