,price,freight_value,payment_type,payment_value,order_purchase_timestamp,customer_state,mes_compra,ano_compra,dia_compra
1617,58.99,11.73,boleto,70.72,2017-11-28 21:04:55,SP,11,2017,28
1618,58.99,13.43,credit_card,72.42,2017-08-01 11:20:14,SP,8,2017,1
1622,59.99,7.78,credit_card,67.77,2017-06-20 11:36:56,SP,6,2017,20
1623,58.99,13.43,credit_card,72.42,2017-11-26 22:27:41,SP,11,2017,26
1627,58.99,11.73,boleto,70.72,2017-12-11 18:18:04,SP,12,2017,11
1633,59.99,7.78,credit_card,67.77,2017-06-17 08:57:25,SP,6,2017,17
1638,58.99,11.73,credit_card,70.72,2017-09-10 21:28:33,SP,9,2017,10
1642,58.99,11.73,credit_card,70.72,2017-08-25 16:52:05,SP,8,2017,25
1661,59.99,11.92,credit_card,71.91,2017-06-17 18:28:30,SP,6,2017,17
1667,64.99,11.06,credit_card,76.05,2017-03-06 12:52:25,SP,3,2017,6
1672,64.99,11.06,credit_card,76.05,2017-01-31 17:15:33,SP,1,2017,31
1680,58.99,11.73,credit_card,70.72,2017-09-15 21:48:54,SP,9,2017,15
1682,64.99,7.78,credit_card,72.77,2017-05-16 17:48:36,SP,5,2017,16
1684,64.99,7.78,credit_card,72.77,2017-05-21 11:36:06,SP,5,2017,21
1685,64.99,11.06,credit_card,76.05,2017-04-12 17:43:27,SP,4,2017,12
1689,68.99,11.73,boleto,80.72,2017-07-23 13:46:10,SP,7,2017,23
1690,59.99,11.73,credit_card,71.72,2017-06-21 14:29:10,SP,6,2017,21
1691,54.99,11.73,boleto,66.72,2017-07-06 10:23:06,SP,7,2017,6
1692,54.99,11.73,boleto,66.72,2017-07-06 10:23:06,SP,7,2017,6
1696,58.99,11.73,credit_card,70.72,2017-09-13 22:34:19,SP,9,2017,13
1697,58.99,11.73,boleto,70.72,2017-08-09 23:34:46,SP,8,2017,9
1705,58.99,13.43,boleto,72.42,2017-10-02 21:54:34,SP,10,2017,2
1708,64.99,11.06,credit_card,76.05,2017-05-05 15:52:18,SP,5,2017,5
1709,58.99,11.73,credit_card,70.72,2017-10-26 09:07:04,SP,10,2017,26
1710,58.99,11.73,credit_card,70.72,2017-11-12 23:11:39,SP,11,2017,12
1718,64.99,11.06,boleto,76.05,2017-05-01 19:04:07,SP,5,2017,1
1719,58.99,11.73,credit_card,70.72,2017-09-26 20:48:37,SP,9,2017,26
1722,58.99,11.73,credit_card,70.72,2017-09-13 17:10:22,SP,9,2017,13
1735,58.99,13.43,credit_card,72.42,2017-12-08 10:51:18,SP,12,2017,8
1740,58.99,11.73,credit_card,70.72,2017-11-28 10:50:26,SP,11,2017,28
1741,58.99,11.73,credit_card,70.72,2017-07-31 19:33:31,SP,7,2017,31
1742,58.99,13.43,credit_card,72.42,2017-09-24 00:02:40,SP,9,2017,24
1743,58.99,11.73,credit_card,70.72,2017-11-30 08:58:59,SP,11,2017,30
1744,54.99,11.73,credit_card,66.72,2017-07-17 22:44:24,SP,7,2017,17
1745,54.99,11.73,credit_card,66.72,2017-07-17 22:44:24,SP,7,2017,17
1748,58.99,11.73,credit_card,70.72,2017-11-16 13:21:17,SP,11,2017,16
1752,64.99,11.06,credit_card,76.05,2017-04-24 17:00:16,SP,4,2017,24
1756,54.99,13.4,boleto,68.39,2017-07-06 12:34:08,SP,7,2017,6
1762,54.99,13.5,credit_card,68.49,2017-07-18 07:10:37,SP,7,2017,18
1763,58.99,11.73,credit_card,70.72,2017-11-27 11:43:42,SP,11,2017,27
1765,58.99,13.43,credit_card,72.42,2017-10-31 18:24:44,SP,10,2017,31
1772,58.99,11.73,credit_card,70.72,2017-12-06 14:07:34,SP,12,2017,6
1773,64.99,11.06,credit_card,76.05,2017-04-18 15:27:38,SP,4,2017,18
1774,58.99,11.73,boleto,70.72,2017-08-29 18:48:37,SP,8,2017,29
1775,58.99,11.73,credit_card,70.72,2017-11-15 14:05:12,SP,11,2017,15
1782,64.99,11.06,credit_card,76.05,2017-02-19 19:45:59,SP,2,2017,19
1785,54.99,11.73,boleto,66.72,2017-07-11 07:53:49,SP,7,2017,11
1790,58.99,11.73,boleto,70.72,2017-08-21 13:40:40,SP,8,2017,21
1791,58.99,11.73,boleto,70.72,2017-09-27 18:16:33,SP,9,2017,27
1793,64.99,11.95,credit_card,38.45,2017-05-30 10:59:46,SP,5,2017,30
1794,64.99,11.95,credit_card,38.49,2017-05-30 10:59:46,SP,5,2017,30
1797,58.99,13.43,credit_card,72.42,2017-09-20 19:35:49,SP,9,2017,20
1801,58.99,11.73,credit_card,70.72,2017-08-24 19:06:43,SP,8,2017,24
1817,56.99,11.9,credit_card,68.89,2017-06-03 16:52:47,SP,6,2017,3
1818,56.99,8.72,boleto,65.71,2017-05-18 09:55:25,SP,5,2017,18
1823,56.99,11.01,debit_card,68.0,2017-05-04 17:25:45,SP,5,2017,4
1828,56.99,8.72,credit_card,65.71,2017-05-22 09:42:55,SP,5,2017,22
1835,56.99,8.72,boleto,65.71,2017-05-21 11:53:21,SP,5,2017,21
1839,56.99,11.9,boleto,68.89,2017-05-28 18:26:26,SP,5,2017,28
1840,56.99,8.72,credit_card,65.71,2017-07-29 18:05:07,SP,7,2017,29
1843,56.99,11.9,credit_card,68.89,2017-08-12 09:32:20,SP,8,2017,12
1845,56.99,8.72,credit_card,65.71,2017-08-21 22:28:57,SP,8,2017,21
1849,56.99,8.72,credit_card,65.71,2017-05-21 18:11:11,SP,5,2017,21
1851,56.99,11.9,credit_card,68.89,2017-05-10 14:19:25,SP,5,2017,10
1853,56.99,11.01,credit_card,68.0,2017-03-16 21:08:13,SP,3,2017,16
1855,56.99,8.72,boleto,131.42,2017-05-31 15:14:10,SP,5,2017,31
1856,56.99,8.72,boleto,131.42,2017-05-31 15:14:10,SP,5,2017,31
1857,56.99,11.9,boleto,68.89,2017-05-24 18:59:10,SP,5,2017,24
1877,56.99,8.72,debit_card,65.71,2017-11-04 12:33:53,SP,11,2017,4
1878,56.99,11.9,credit_card,68.89,2017-11-24 06:25:10,SP,11,2017,24
1879,56.99,11.9,credit_card,68.89,2017-11-24 06:25:10,SP,11,2017,24
1886,56.99,11.9,credit_card,68.89,2017-12-12 18:23:41,SP,12,2017,12
1893,56.99,8.72,credit_card,65.71,2017-12-07 12:03:24,SP,12,2017,7
1901,56.99,8.72,credit_card,65.71,2017-12-12 11:19:55,SP,12,2017,12
1902,56.99,8.72,credit_card,65.71,2017-12-29 14:55:59,SP,12,2017,29
1911,56.99,8.72,credit_card,65.71,2017-12-10 19:41:10,SP,12,2017,10
1914,56.99,7.78,credit_card,64.77,2017-08-30 20:12:26,SP,8,2017,30
1915,56.99,8.72,boleto,65.71,2017-10-20 15:07:22,SP,10,2017,20
1920,56.99,8.72,boleto,65.71,2017-09-18 06:21:28,SP,9,2017,18
1923,56.99,11.9,boleto,68.89,2017-09-26 16:19:36,SP,9,2017,26
1925,56.99,8.72,voucher,38.77,2017-10-14 02:23:19,SP,10,2017,14
1926,56.99,8.72,voucher,3.42,2017-10-14 02:23:19,SP,10,2017,14
1927,56.99,8.72,voucher,23.52,2017-10-14 02:23:19,SP,10,2017,14
1929,56.99,8.72,credit_card,65.71,2017-10-12 21:47:12,SP,10,2017,12
1931,56.99,11.9,boleto,68.89,2017-10-29 23:03:16,SP,10,2017,29
1932,56.99,8.72,credit_card,65.71,2017-11-24 18:04:11,SP,11,2017,24
1935,56.99,8.72,voucher,65.71,2017-10-26 10:59:29,SP,10,2017,26
1937,56.99,11.9,voucher,68.89,2017-07-04 19:43:44,SP,7,2017,4
1949,56.99,11.9,credit_card,68.89,2017-11-27 23:42:00,SP,11,2017,27
1951,56.99,8.72,credit_card,65.71,2017-12-14 22:30:58,SP,12,2017,14
1954,56.99,11.9,boleto,68.89,2017-07-23 14:16:19,SP,7,2017,23
1956,56.99,7.78,credit_card,64.77,2017-07-15 00:52:32,SP,7,2017,15
1957,56.99,8.72,credit_card,65.71,2017-10-30 14:21:13,SP,10,2017,30
1961,56.99,8.72,credit_card,68.74,2017-10-16 18:00:07,SP,10,2017,16
1962,56.99,8.72,voucher,44.91,2017-11-24 17:50:35,SP,11,2017,24
1963,56.99,8.72,credit_card,20.8,2017-11-24 17:50:35,SP,11,2017,24
1965,56.99,8.72,credit_card,65.71,2017-11-29 18:05:22,SP,11,2017,29
1968,56.99,8.72,credit_card,65.71,2017-09-20 19:12:03,SP,9,2017,20
1973,56.99,7.78,credit_card,64.77,2017-07-17 20:30:21,SP,7,2017,17
1974,56.99,8.72,credit_card,65.71,2017-10-12 17:21:12,SP,10,2017,12
1978,56.99,8.72,credit_card,65.71,2017-11-15 14:30:32,SP,11,2017,15
1984,56.99,8.72,credit_card,65.71,2017-11-27 13:33:35,SP,11,2017,27
2008,56.99,8.72,credit_card,65.71,2017-12-26 16:46:00,SP,12,2017,26
2022,56.99,11.9,boleto,68.89,2017-07-08 23:04:19,SP,7,2017,8
2025,56.99,7.78,credit_card,64.77,2017-06-12 17:56:15,SP,6,2017,12
2026,56.99,7.78,credit_card,64.77,2017-09-08 14:58:43,SP,9,2017,8
2030,56.99,4.36,credit_card,122.7,2017-11-15 11:53:35,SP,11,2017,15
2031,56.99,4.36,credit_card,122.7,2017-11-15 11:53:35,SP,11,2017,15
2035,56.99,8.72,credit_card,65.71,2017-08-15 19:35:20,SP,8,2017,15
2040,56.99,8.72,voucher,65.71,2017-10-12 23:26:41,SP,10,2017,12
2044,56.99,8.72,credit_card,65.71,2017-09-22 09:08:16,SP,9,2017,22
2045,56.99,8.72,credit_card,65.71,2017-10-19 01:56:30,SP,10,2017,19
2046,56.99,8.72,credit_card,65.71,2017-10-16 10:50:53,SP,10,2017,16
2047,56.99,8.72,credit_card,65.71,2017-11-24 09:08:38,SP,11,2017,24
2053,56.99,8.72,credit_card,65.71,2017-08-23 10:13:01,SP,8,2017,23
2054,56.99,8.72,credit_card,65.71,2017-10-01 16:44:00,SP,10,2017,1
2055,56.99,8.72,boleto,65.71,2017-08-05 11:51:46,SP,8,2017,5
2058,56.99,8.72,credit_card,65.71,2017-11-28 23:02:47,SP,11,2017,28
2059,56.99,8.72,credit_card,65.71,2017-11-28 08:13:27,SP,11,2017,28
2079,56.99,8.72,credit_card,65.71,2017-10-14 21:03:22,SP,10,2017,14
2083,56.99,11.9,credit_card,68.89,2017-08-22 20:50:03,SP,8,2017,22
2086,56.99,8.72,boleto,65.71,2017-08-08 17:40:13,SP,8,2017,8
2087,56.99,8.72,voucher,30.0,2017-07-31 16:38:55,SP,7,2017,31
2088,56.99,8.72,voucher,30.0,2017-07-31 16:38:55,SP,7,2017,31
2089,56.99,8.72,credit_card,5.71,2017-07-31 16:38:55,SP,7,2017,31
2093,56.99,7.78,credit_card,64.77,2017-06-05 22:20:20,SP,6,2017,5
2094,56.99,8.72,credit_card,65.71,2017-10-24 09:03:47,SP,10,2017,24
2095,56.99,8.72,credit_card,65.71,2017-10-20 13:10:04,SP,10,2017,20
2096,56.99,8.72,credit_card,65.71,2017-08-24 01:42:27,SP,8,2017,24
2101,56.99,8.72,credit_card,65.71,2017-07-14 16:45:48,SP,7,2017,14
2104,56.99,11.9,credit_card,68.89,2017-11-27 21:55:05,SP,11,2017,27
2105,56.99,8.72,credit_card,65.71,2017-12-19 20:19:46,SP,12,2017,19
2106,56.99,8.72,credit_card,65.71,2017-07-22 09:50:57,SP,7,2017,22
2114,56.99,11.9,credit_card,18.89,2017-11-09 22:49:27,SP,11,2017,9
2115,56.99,11.9,voucher,50.0,2017-11-09 22:49:27,SP,11,2017,9
2116,56.99,8.72,credit_card,65.71,2017-10-31 18:43:32,SP,10,2017,31
2122,56.99,8.72,boleto,65.71,2017-11-19 17:05:09,SP,11,2017,19
2126,56.99,7.78,credit_card,64.77,2017-06-11 17:43:18,SP,6,2017,11
2127,56.99,8.72,credit_card,65.71,2017-08-05 20:11:35,SP,8,2017,5
2128,56.99,8.72,boleto,65.71,2017-11-22 22:38:17,SP,11,2017,22
2129,56.99,8.72,boleto,131.42,2017-09-21 13:27:16,SP,9,2017,21
2130,56.99,8.72,boleto,131.42,2017-09-21 13:27:16,SP,9,2017,21
2132,56.99,8.72,credit_card,65.71,2017-09-17 22:05:13,SP,9,2017,17
2133,56.99,8.72,credit_card,65.71,2017-11-26 15:24:50,SP,11,2017,26
2135,56.99,8.72,credit_card,35.71,2017-08-15 12:37:15,SP,8,2017,15
2136,56.99,8.72,voucher,30.0,2017-08-15 12:37:15,SP,8,2017,15
2143,56.99,11.01,credit_card,68.0,2017-03-24 10:08:36,SP,3,2017,24
2146,23.99,7.78,credit_card,31.77,2017-12-10 17:47:21,SP,12,2017,10
2150,19.99,7.78,boleto,27.77,2017-06-18 11:20:28,SP,6,2017,18
2154,23.99,7.78,credit_card,31.77,2017-10-24 10:24:30,SP,10,2017,24
2159,19.99,10.96,credit_card,30.95,2017-03-02 00:29:04,SP,3,2017,2
2162,19.99,7.78,credit_card,27.77,2017-06-14 11:31:58,SP,6,2017,14
2164,19.99,10.96,voucher,30.95,2017-02-11 10:11:23,SP,2,2017,11
2166,19.99,10.96,boleto,30.95,2017-02-08 05:56:31,SP,2,2017,8
2167,19.99,7.78,credit_card,27.77,2017-07-10 13:33:17,SP,7,2017,10
2170,19.99,10.96,credit_card,30.95,2017-04-29 15:14:50,SP,4,2017,29
2172,19.99,11.85,credit_card,31.84,2017-05-29 23:06:05,SP,5,2017,29
2173,23.99,7.78,credit_card,31.77,2017-12-18 21:34:21,SP,12,2017,18
2178,19.99,7.78,credit_card,27.77,2017-07-25 21:16:30,SP,7,2017,25
2180,23.99,11.85,credit_card,35.84,2017-10-11 13:12:11,SP,10,2017,11
2181,19.99,7.78,credit_card,27.77,2017-07-15 14:41:49,SP,7,2017,15
2183,23.99,7.78,boleto,31.77,2017-11-16 21:48:51,SP,11,2017,16
2186,23.99,7.78,credit_card,31.77,2017-12-13 14:40:11,SP,12,2017,13
2189,19.99,7.78,credit_card,27.77,2017-07-30 17:54:39,SP,7,2017,30
2191,19.99,10.96,boleto,30.95,2017-03-21 10:00:52,SP,3,2017,21
2192,19.99,7.78,boleto,27.77,2017-07-06 10:23:06,SP,7,2017,6
2195,19.99,7.78,credit_card,27.77,2017-07-26 21:58:26,SP,7,2017,26
2197,19.99,10.96,credit_card,30.95,2017-04-22 22:59:43,SP,4,2017,22
2201,19.99,7.78,boleto,27.77,2017-08-01 13:45:24,SP,8,2017,1
2202,19.99,7.78,boleto,27.77,2017-08-01 13:45:24,SP,8,2017,1
2204,23.99,7.78,boleto,31.77,2017-09-09 08:41:10,SP,9,2017,9
2207,23.99,7.78,boleto,31.77,2017-08-15 14:56:19,SP,8,2017,15
2208,19.99,10.96,boleto,30.95,2017-02-03 22:32:04,SP,2,2017,3
2209,19.99,7.78,boleto,27.77,2017-06-18 00:27:16,SP,6,2017,18
2210,19.99,11.85,boleto,31.84,2017-07-08 09:22:13,SP,7,2017,8
2217,23.99,7.78,credit_card,31.77,2017-08-10 15:11:11,SP,8,2017,10
2222,23.99,7.78,boleto,31.77,2017-11-27 23:28:41,SP,11,2017,27
2229,19.99,7.78,credit_card,27.77,2017-06-18 23:14:46,SP,6,2017,18
2230,19.99,11.85,voucher,31.84,2017-07-26 08:48:03,SP,7,2017,26
2234,19.99,7.78,boleto,27.77,2017-05-30 15:12:14,SP,5,2017,30
2240,23.99,7.78,credit_card,31.77,2017-10-18 16:30:42,SP,10,2017,18
2244,23.99,7.78,credit_card,31.77,2017-10-07 14:23:08,SP,10,2017,7
2252,23.99,7.78,boleto,31.77,2017-08-11 16:19:23,SP,8,2017,11
2253,23.99,7.78,boleto,31.77,2017-08-19 20:21:19,SP,8,2017,19
2257,19.99,7.78,boleto,27.77,2017-07-14 17:35:06,SP,7,2017,14
2262,23.99,7.78,credit_card,31.77,2017-10-29 15:26:17,SP,10,2017,29
2264,23.99,7.78,credit_card,31.77,2017-10-31 19:52:40,SP,10,2017,31
2267,23.99,7.78,credit_card,31.77,2017-11-28 13:47:30,SP,11,2017,28
2268,23.99,7.78,boleto,63.54,2017-12-23 18:46:49,SP,12,2017,23
2269,23.99,7.78,boleto,63.54,2017-12-23 18:46:49,SP,12,2017,23
2274,23.99,11.85,credit_card,35.84,2017-11-21 20:25:27,SP,11,2017,21
2276,23.99,7.78,voucher,31.77,2017-08-17 14:09:53,SP,8,2017,17
2277,23.99,7.78,credit_card,31.77,2017-12-13 23:06:19,SP,12,2017,13
2278,19.99,7.78,credit_card,27.77,2017-07-20 22:18:41,SP,7,2017,20
2280,19.99,7.78,credit_card,27.77,2017-06-10 16:44:21,SP,6,2017,10
2284,19.99,11.85,credit_card,31.84,2017-06-24 13:00:39,SP,6,2017,24
2286,19.99,7.78,credit_card,27.77,2017-07-19 13:58:48,SP,7,2017,19
2288,23.99,11.85,boleto,35.84,2017-11-24 11:08:53,SP,11,2017,24
2295,19.99,7.78,credit_card,27.77,2017-07-05 18:06:31,SP,7,2017,5
2296,23.99,11.85,credit_card,35.84,2017-11-08 15:52:48,SP,11,2017,8
2307,23.99,7.78,credit_card,31.77,2017-09-17 14:17:22,SP,9,2017,17
2308,23.99,7.78,credit_card,31.77,2017-09-17 14:17:22,SP,9,2017,17
2312,23.99,7.78,credit_card,31.77,2017-11-23 22:05:20,SP,11,2017,23
2313,23.99,11.85,credit_card,35.84,2017-08-14 11:04:20,SP,8,2017,14
2315,23.99,11.85,credit_card,35.84,2017-10-14 09:49:25,SP,10,2017,14
2316,19.99,10.96,credit_card,30.95,2017-03-10 14:26:01,SP,3,2017,10
2319,23.99,7.78,credit_card,31.77,2017-08-30 18:05:03,SP,8,2017,30
2321,23.99,7.78,boleto,31.77,2017-11-09 20:10:25,SP,11,2017,9
2327,19.99,3.14,credit_card,96.93,2017-02-05 17:55:05,SP,2,2017,5
2328,54.99,18.81,credit_card,96.93,2017-02-05 17:55:05,SP,2,2017,5
2329,19.99,7.78,credit_card,27.77,2017-06-20 12:39:27,SP,6,2017,20
2330,19.99,7.78,credit_card,27.77,2017-07-07 14:33:33,SP,7,2017,7
2332,23.99,11.85,credit_card,35.84,2017-09-05 19:16:50,SP,9,2017,5
2340,23.99,7.78,credit_card,31.77,2017-11-05 13:52:08,SP,11,2017,5
2342,19.99,7.78,credit_card,27.77,2017-07-30 03:06:35,SP,7,2017,30
2343,23.99,7.78,voucher,31.77,2017-08-21 13:56:53,SP,8,2017,21
2347,19.99,11.85,boleto,31.84,2017-08-04 11:14:26,SP,8,2017,4
2348,19.99,7.78,credit_card,27.77,2017-07-17 22:29:36,SP,7,2017,17
2351,23.99,11.85,boleto,35.84,2017-08-31 12:48:08,SP,8,2017,31
2359,19.99,7.78,credit_card,27.77,2017-06-05 16:05:04,SP,6,2017,5
2360,23.99,7.78,credit_card,31.77,2017-12-05 15:49:27,SP,12,2017,5
2364,23.99,7.78,credit_card,31.77,2017-10-06 03:05:46,SP,10,2017,6
2365,19.99,7.78,boleto,27.77,2017-06-20 16:37:28,SP,6,2017,20
2368,23.99,11.85,credit_card,35.84,2017-11-07 17:06:22,SP,11,2017,7
2373,23.99,7.78,credit_card,31.77,2017-11-17 01:04:44,SP,11,2017,17
2375,19.99,7.78,credit_card,27.77,2017-05-24 23:57:42,SP,5,2017,24
2378,19.99,10.96,credit_card,30.95,2017-02-27 15:16:24,SP,2,2017,27
2381,23.99,7.78,credit_card,31.77,2017-08-14 17:42:03,SP,8,2017,14
2384,23.99,7.78,credit_card,1.91,2017-11-27 14:09:30,SP,11,2017,27
2385,23.99,7.78,voucher,29.86,2017-11-27 14:09:30,SP,11,2017,27
2387,19.99,7.78,credit_card,27.77,2017-05-10 19:42:27,SP,5,2017,10
2390,19.99,10.96,credit_card,30.95,2017-02-07 18:36:33,SP,2,2017,7
2391,19.99,7.78,credit_card,27.77,2017-07-19 19:37:19,SP,7,2017,19
2392,19.99,7.78,credit_card,27.77,2017-07-19 15:38:45,SP,7,2017,19
2400,23.99,7.78,credit_card,31.77,2017-11-15 23:32:31,SP,11,2017,15
2404,23.99,11.85,credit_card,35.84,2017-12-09 11:43:51,SP,12,2017,9
2407,19.99,7.78,boleto,27.77,2017-07-20 16:25:56,SP,7,2017,20
2409,23.99,7.78,credit_card,31.77,2017-10-18 20:26:10,SP,10,2017,18
2410,19.99,10.96,credit_card,30.95,2017-02-06 09:29:52,SP,2,2017,6
2413,23.99,7.78,credit_card,31.77,2017-11-14 08:13:32,SP,11,2017,14
2418,19.99,7.78,credit_card,27.77,2017-05-25 19:46:21,SP,5,2017,25
2424,19.99,7.78,credit_card,27.77,2017-05-07 12:48:48,SP,5,2017,7
2430,23.99,7.78,boleto,31.77,2017-10-10 23:29:10,SP,10,2017,10
2436,49.99,11.85,boleto,61.84,2017-08-07 17:35:03,SP,8,2017,7
2437,49.99,8.72,credit_card,58.71,2017-08-01 17:51:07,SP,8,2017,1
2440,49.99,8.72,credit_card,117.42,2017-07-17 14:43:57,SP,7,2017,17
2441,49.99,8.72,credit_card,117.42,2017-07-17 14:43:57,SP,7,2017,17
2442,49.99,11.73,boleto,61.72,2017-08-14 10:04:37,SP,8,2017,14
2444,49.99,13.37,credit_card,63.36,2017-08-15 08:47:35,SP,8,2017,15
2450,49.99,11.73,credit_card,61.72,2017-08-15 17:21:46,SP,8,2017,15
2452,49.99,21.18,credit_card,71.17,2017-10-07 21:13:02,SP,10,2017,7
2453,49.99,8.72,boleto,58.71,2017-07-18 17:03:34,SP,7,2017,18
2454,49.99,8.72,boleto,58.71,2017-08-01 18:44:43,SP,8,2017,1
2457,56.99,8.72,credit_card,65.71,2017-07-22 01:48:39,SP,7,2017,22
2459,56.99,8.72,credit_card,65.71,2017-10-26 16:19:58,SP,10,2017,26
2464,56.99,8.72,credit_card,65.71,2017-08-31 12:58:38,SP,8,2017,31
2467,56.99,11.9,credit_card,68.89,2017-07-30 18:06:08,SP,7,2017,30
2468,56.99,8.72,debit_card,65.71,2017-07-25 12:48:50,SP,7,2017,25
2469,56.99,8.72,boleto,65.71,2017-07-12 13:04:12,SP,7,2017,12
2474,56.99,8.72,boleto,65.71,2017-09-18 15:21:00,SP,9,2017,18
2480,84.99,9.41,credit_card,94.4,2017-12-08 11:35:57,SP,12,2017,8
2486,84.99,9.41,credit_card,94.4,2017-12-18 19:55:15,SP,12,2017,18
2489,84.99,9.41,credit_card,94.4,2017-11-26 23:17:07,SP,11,2017,26
2505,84.99,9.41,credit_card,94.4,2017-11-24 10:39:15,SP,11,2017,24
2508,84.99,9.41,credit_card,94.4,2017-12-11 00:21:08,SP,12,2017,11
2514,84.99,9.41,credit_card,94.4,2017-12-18 09:14:56,SP,12,2017,18
2524,84.99,9.41,credit_card,94.4,2017-11-26 00:21:53,SP,11,2017,26
2526,84.99,9.41,credit_card,94.4,2017-12-13 21:48:09,SP,12,2017,13
2535,84.99,9.41,credit_card,94.4,2017-11-27 17:54:27,SP,11,2017,27
2537,84.99,12.93,credit_card,97.92,2017-11-26 20:52:35,SP,11,2017,26
2540,84.99,9.41,credit_card,94.4,2017-11-29 15:51:14,SP,11,2017,29
2541,84.99,12.93,credit_card,97.92,2017-11-26 01:49:20,SP,11,2017,26
2546,84.99,9.41,boleto,94.4,2017-12-06 14:44:14,SP,12,2017,6
2552,84.99,9.41,credit_card,94.4,2017-12-26 10:24:19,SP,12,2017,26
2553,84.99,9.41,boleto,94.4,2017-11-22 15:18:47,SP,11,2017,22
2559,84.99,9.41,boleto,94.4,2017-12-20 13:05:53,SP,12,2017,20
2560,84.99,9.41,boleto,94.4,2017-11-29 20:06:44,SP,11,2017,29
2567,84.99,12.93,credit_card,97.92,2017-12-07 13:29:50,SP,12,2017,7
2576,84.99,9.41,credit_card,188.8,2017-12-01 09:59:13,SP,12,2017,1
2577,84.99,9.41,credit_card,188.8,2017-12-01 09:59:13,SP,12,2017,1
2580,84.99,9.41,credit_card,94.4,2017-11-27 18:57:50,SP,11,2017,27
2581,84.99,9.41,credit_card,94.4,2017-11-23 13:36:00,SP,11,2017,23
2584,84.99,9.41,credit_card,94.4,2017-12-26 09:40:38,SP,12,2017,26
2589,84.99,12.93,credit_card,97.92,2017-11-22 12:14:30,SP,11,2017,22
2591,84.99,12.93,credit_card,97.92,2017-12-22 14:12:35,SP,12,2017,22
2602,56.99,8.72,credit_card,65.71,2017-11-27 18:23:01,SP,11,2017,27
2609,56.99,8.72,credit_card,65.71,2017-11-13 18:43:09,SP,11,2017,13
2618,56.99,8.72,boleto,65.71,2017-11-30 09:48:57,SP,11,2017,30
2619,56.99,8.72,credit_card,65.71,2017-11-24 11:27:12,SP,11,2017,24
2629,56.99,11.9,credit_card,68.89,2017-06-04 18:08:02,SP,6,2017,4
2630,56.99,8.72,credit_card,65.71,2017-08-03 10:48:32,SP,8,2017,3
2633,56.99,8.72,boleto,65.71,2017-10-17 10:29:28,SP,10,2017,17
2645,56.99,8.72,boleto,65.71,2017-05-08 15:26:22,SP,5,2017,8
2647,56.99,8.72,credit_card,65.71,2017-05-13 11:46:29,SP,5,2017,13
2653,56.99,11.9,boleto,68.89,2017-11-03 19:20:02,SP,11,2017,3
2656,56.99,8.72,credit_card,65.71,2017-10-16 13:01:48,SP,10,2017,16
2661,56.99,11.9,credit_card,68.89,2017-08-14 15:30:22,SP,8,2017,14
2663,56.99,11.9,credit_card,68.89,2017-10-09 21:29:50,SP,10,2017,9
2668,56.99,8.72,credit_card,65.71,2017-12-04 20:24:43,SP,12,2017,4
2672,56.99,8.72,credit_card,65.71,2017-08-29 08:24:44,SP,8,2017,29
2683,56.99,8.72,voucher,65.71,2017-08-08 23:30:40,SP,8,2017,8
2684,56.99,11.9,credit_card,68.89,2017-12-26 14:51:25,SP,12,2017,26
2696,56.99,8.72,voucher,5.35,2017-06-03 17:52:47,SP,6,2017,3
2697,56.99,8.72,voucher,60.36,2017-06-03 17:52:47,SP,6,2017,3
2703,56.99,8.72,boleto,65.71,2017-12-14 10:47:13,SP,12,2017,14
2704,56.99,11.9,boleto,68.89,2017-08-19 16:13:20,SP,8,2017,19
2705,56.99,11.9,credit_card,68.89,2017-09-08 13:41:30,SP,9,2017,8
2706,56.99,8.72,credit_card,65.71,2017-09-17 13:14:32,SP,9,2017,17
2709,56.99,11.9,credit_card,68.89,2017-08-26 17:23:51,SP,8,2017,26
2710,56.99,11.9,credit_card,68.89,2017-11-24 20:44:16,SP,11,2017,24
2711,56.99,8.72,credit_card,65.71,2017-08-22 23:46:00,SP,8,2017,22
2712,56.99,11.9,boleto,68.89,2017-09-28 23:47:04,SP,9,2017,28
2716,56.99,11.9,credit_card,68.89,2017-08-24 19:56:08,SP,8,2017,24
2719,34.99,7.78,credit_card,42.77,2017-07-25 22:14:11,SP,7,2017,25
2720,34.99,10.96,boleto,45.95,2017-04-25 10:29:44,SP,4,2017,25
2722,34.99,7.78,credit_card,42.77,2017-08-20 16:22:25,SP,8,2017,20
2727,34.99,7.78,boleto,42.77,2017-12-02 13:36:24,SP,12,2017,2
2729,34.99,7.78,credit_card,42.77,2017-08-21 12:56:26,SP,8,2017,21
2730,34.99,11.85,credit_card,46.84,2017-05-17 21:10:47,SP,5,2017,17
2732,34.99,7.78,credit_card,42.77,2017-10-21 00:33:38,SP,10,2017,21
2738,34.99,7.78,credit_card,42.77,2017-12-07 18:43:07,SP,12,2017,7
2742,34.99,7.78,credit_card,42.77,2017-09-14 11:46:56,SP,9,2017,14
2744,34.99,11.85,credit_card,46.84,2017-09-01 10:33:16,SP,9,2017,1
2745,34.99,11.85,credit_card,46.84,2017-09-01 10:33:16,SP,9,2017,1
2748,34.99,7.78,credit_card,42.77,2017-07-17 22:44:23,SP,7,2017,17
2749,34.99,7.78,credit_card,42.77,2017-07-17 22:44:23,SP,7,2017,17
